Order_ID,Order_Date,Carrier,Route,Region,Shipment_Type,Promised_TAT_Days,Actual_TAT_Days,On_Time,In_Full,OTIF,Freight_Cost_INR,Service_Failure_Reason,TAT_Delay
ORD103760,2024-06-26,Delhivery,Chennai-Pune,South,Express,1,1,TRUE,TRUE,TRUE,797.24,None,0
ORD103761,2024-11-07,XpressBees,Delhi-Mumbai,North,Standard,4,7,FALSE,TRUE,FALSE,640.22,High Volume Surge,3
ORD103762,2024-01-13,BlueDart,Surat-Nagpur,West,Express,2,2,TRUE,FALSE,FALSE,922.74,None,0
ORD103763,2024-12-12,BlueDart,Kochi-Coimbatore,South,Standard,4,4,TRUE,TRUE,TRUE,420.65,None,0
ORD103764,2024-05-11,Delhivery,Jaipur-Ahmedabad,North,Express,2,3,FALSE,TRUE,FALSE,802.5,Address Issue,1
ORD103765,2024-05-27,XpressBees,Surat-Nagpur,West,Express,2,3,FALSE,TRUE,FALSE,1060.38,Weather Delay,1
ORD103766,2024-04-21,BlueDart,Surat-Nagpur,West,Express,2,3,FALSE,TRUE,FALSE,822.73,High Volume Surge,1
ORD103767,2024-03-12,Delhivery,Kochi-Coimbatore,South,Economy,7,7,TRUE,TRUE,TRUE,200.24,None,0
ORD103768,2024-04-23,Ekart,Mumbai-Chennai,West,Express,1,1,TRUE,TRUE,TRUE,906.19,None,0
ORD103769,2024-10-16,DTDC,Kolkata-Delhi,North,Express,2,4,FALSE,TRUE,FALSE,1673.04,None,2
ORD103770,2024-12-18,Delhivery,Mumbai-Chennai,West,Economy,8,8,TRUE,TRUE,TRUE,238.43,None,0
ORD103771,2024-07-04,BlueDart,Kochi-Coimbatore,South,Express,2,2,TRUE,TRUE,TRUE,861.45,None,0
ORD103772,2024-01-18,XpressBees,Jaipur-Ahmedabad,North,Economy,6,7,FALSE,FALSE,FALSE,270.22,Vehicle Breakdown,1
ORD103773,2024-04-20,Ekart,Lucknow-Patna,East,Economy,6,7,FALSE,TRUE,FALSE,319.88,None,1
ORD103774,2024-03-16,Ekart,Lucknow-Patna,East,Standard,4,5,FALSE,TRUE,FALSE,699.98,Address Issue,1
ORD103775,2024-07-22,BlueDart,Bangalore-Hyderabad,South,Economy,6,7,FALSE,TRUE,FALSE,205.27,Customs Hold,1
ORD103776,2024-10-06,Delhivery,Bhopal-Indore,Central,Standard,3,4,FALSE,TRUE,FALSE,481.25,Customs Hold,1
ORD103777,2024-10-28,XpressBees,Jaipur-Ahmedabad,North,Express,1,3,FALSE,TRUE,FALSE,1002.68,None,2
ORD103778,2024-06-18,BlueDart,Delhi-Mumbai,North,Economy,7,8,FALSE,TRUE,FALSE,329.17,Customs Hold,1
ORD103779,2024-05-03,XpressBees,Chennai-Pune,South,Standard,5,6,FALSE,TRUE,FALSE,523.94,Weather Delay,1
ORD103780,2024-07-12,Ekart,Chennai-Pune,South,Standard,5,5,TRUE,TRUE,TRUE,469.06,None,0
ORD103781,2024-03-02,XpressBees,Jaipur-Ahmedabad,North,Economy,7,7,TRUE,TRUE,TRUE,244.51,None,0
ORD103782,2024-09-20,Ekart,Surat-Nagpur,West,Standard,3,3,TRUE,TRUE,TRUE,473.07,None,0
ORD103783,2024-07-03,BlueDart,Jaipur-Ahmedabad,North,Economy,7,8,FALSE,TRUE,FALSE,215.01,High Volume Surge,1
ORD103784,2024-04-27,XpressBees,Kochi-Coimbatore,South,Standard,4,4,TRUE,TRUE,TRUE,582.4,None,0
ORD103785,2024-03-06,XpressBees,Kolkata-Delhi,North,Economy,7,9,FALSE,TRUE,FALSE,360.5,Vehicle Breakdown,2
ORD103786,2024-11-20,BlueDart,Jaipur-Ahmedabad,North,Economy,7,7,TRUE,TRUE,TRUE,238.38,None,0
ORD103787,2024-01-24,Delhivery,Jaipur-Ahmedabad,North,Standard,5,5,TRUE,TRUE,TRUE,440.68,None,0
ORD103788,2024-01-24,BlueDart,Chennai-Pune,South,Standard,3,4,FALSE,TRUE,FALSE,410.17,Customs Hold,1
ORD103789,2024-03-03,BlueDart,Bhopal-Indore,Central,Express,2,2,TRUE,TRUE,TRUE,860.13,None,0
ORD103790,2024-02-14,DTDC,Delhi-Mumbai,North,Express,2,5,FALSE,TRUE,FALSE,1454.42,Weather Delay,3
ORD103791,2024-04-11,DTDC,Chennai-Pune,South,Standard,3,5,FALSE,FALSE,FALSE,587.55,Address Issue,2
ORD103792,2024-09-12,BlueDart,Kochi-Coimbatore,South,Economy,7,7,TRUE,TRUE,TRUE,226.88,None,0
ORD103793,2024-12-18,XpressBees,Lucknow-Patna,East,Economy,8,10,FALSE,TRUE,FALSE,396.39,Address Issue,2
ORD103794,2024-06-07,Delhivery,Bhopal-Indore,Central,Standard,5,5,TRUE,TRUE,TRUE,455.86,None,0
ORD103795,2024-08-06,DTDC,Kolkata-Delhi,North,Standard,5,8,FALSE,TRUE,FALSE,695.19,Driver Shortage,3
ORD103796,2024-06-16,DTDC,Bangalore-Hyderabad,South,Standard,3,5,FALSE,TRUE,FALSE,538.46,Vehicle Breakdown,2
ORD103797,2024-10-03,Delhivery,Surat-Nagpur,West,Standard,3,3,TRUE,TRUE,TRUE,484.38,None,0
ORD103798,2024-12-10,Delhivery,Kochi-Coimbatore,South,Standard,3,3,TRUE,TRUE,TRUE,422.32,None,0
ORD103799,2024-07-16,Ekart,Kolkata-Delhi,North,Economy,7,10,FALSE,TRUE,FALSE,265.92,High Volume Surge,3
ORD103800,2024-12-22,DTDC,Mumbai-Chennai,West,Express,2,5,FALSE,TRUE,FALSE,1048.89,High Volume Surge,3
ORD103801,2024-11-28,XpressBees,Bhopal-Indore,Central,Economy,6,7,FALSE,TRUE,FALSE,307.57,Driver Shortage,1
ORD103802,2024-12-07,Ekart,Kochi-Coimbatore,South,Express,2,2,TRUE,TRUE,TRUE,779.74,None,0
ORD103803,2024-10-05,Ekart,Chennai-Pune,South,Express,1,1,TRUE,TRUE,TRUE,857.56,None,0
ORD103804,2024-04-14,BlueDart,Delhi-Mumbai,North,Standard,5,8,FALSE,TRUE,FALSE,586.37,None,3
ORD103805,2024-02-09,XpressBees,Surat-Nagpur,West,Economy,6,8,FALSE,FALSE,FALSE,253.04,Weather Delay,2
ORD103806,2024-02-07,Delhivery,Lucknow-Patna,East,Express,2,3,FALSE,FALSE,FALSE,1162.38,Vehicle Breakdown,1
ORD103807,2024-03-26,Delhivery,Kolkata-Delhi,North,Standard,5,8,FALSE,TRUE,FALSE,562.48,Weather Delay,3
ORD103808,2024-09-04,BlueDart,Surat-Nagpur,West,Express,1,1,TRUE,TRUE,TRUE,920.57,None,0
ORD103809,2024-05-05,BlueDart,Bangalore-Hyderabad,South,Express,1,1,TRUE,TRUE,TRUE,917.59,None,0
ORD103810,2024-02-23,XpressBees,Mumbai-Chennai,West,Standard,5,7,FALSE,TRUE,FALSE,503.53,Driver Shortage,2
ORD103811,2024-03-30,BlueDart,Kochi-Coimbatore,South,Standard,4,4,TRUE,TRUE,TRUE,484.52,None,0
ORD103812,2024-09-18,Ekart,Chennai-Pune,South,Economy,6,6,TRUE,TRUE,TRUE,232.5,None,0
ORD103813,2024-08-10,BlueDart,Surat-Nagpur,West,Standard,3,3,TRUE,TRUE,TRUE,449.35,None,0
ORD103814,2024-08-19,BlueDart,Kochi-Coimbatore,South,Express,2,2,TRUE,TRUE,TRUE,882.29,None,0
ORD103815,2024-09-23,Delhivery,Delhi-Mumbai,North,Standard,3,6,FALSE,TRUE,FALSE,636.46,Driver Shortage,3
ORD103816,2024-07-10,DTDC,Delhi-Mumbai,North,Economy,6,10,FALSE,TRUE,FALSE,347.43,None,4
ORD103817,2024-06-28,Delhivery,Kochi-Coimbatore,South,Express,2,2,TRUE,TRUE,TRUE,788.6,None,0
ORD103818,2024-02-20,XpressBees,Bangalore-Hyderabad,South,Standard,3,4,FALSE,TRUE,FALSE,465.34,None,1
ORD103819,2024-02-21,XpressBees,Lucknow-Patna,East,Economy,7,11,FALSE,TRUE,FALSE,426.07,Weather Delay,4
ORD103820,2024-10-01,XpressBees,Mumbai-Chennai,West,Standard,5,5,TRUE,TRUE,TRUE,580.15,None,0
ORD103821,2024-03-27,Delhivery,Lucknow-Patna,East,Economy,6,7,FALSE,TRUE,FALSE,292.31,None,1
ORD103822,2024-11-24,XpressBees,Lucknow-Patna,East,Express,1,2,FALSE,TRUE,FALSE,1500.28,Vehicle Breakdown,1
ORD103823,2024-06-24,Ekart,Delhi-Mumbai,North,Economy,6,8,FALSE,TRUE,FALSE,338.35,None,2
ORD103824,2024-09-11,XpressBees,Delhi-Mumbai,North,Standard,4,7,FALSE,TRUE,FALSE,763.53,Vehicle Breakdown,3
ORD103825,2024-01-13,Ekart,Bhopal-Indore,Central,Standard,4,5,FALSE,FALSE,FALSE,405.62,Vehicle Breakdown,1
ORD103826,2024-02-13,XpressBees,Surat-Nagpur,West,Standard,5,6,FALSE,TRUE,FALSE,521.63,Weather Delay,1
ORD103827,2024-03-11,Delhivery,Surat-Nagpur,West,Standard,3,4,FALSE,TRUE,FALSE,493.37,None,1
ORD103828,2024-04-30,Delhivery,Bhopal-Indore,Central,Economy,6,6,TRUE,TRUE,TRUE,222.07,None,0
ORD103829,2024-04-08,BlueDart,Bangalore-Hyderabad,South,Standard,3,3,TRUE,TRUE,TRUE,410.69,None,0
ORD103830,2024-07-05,BlueDart,Chennai-Pune,South,Standard,3,4,FALSE,TRUE,FALSE,411.57,Weather Delay,1
ORD103831,2024-02-09,Delhivery,Delhi-Mumbai,North,Standard,3,5,FALSE,TRUE,FALSE,694.71,Customs Hold,2
ORD103832,2024-07-26,XpressBees,Mumbai-Chennai,West,Express,2,3,FALSE,TRUE,FALSE,1095.25,High Volume Surge,1
ORD103833,2024-12-16,BlueDart,Kolkata-Delhi,North,Express,2,4,FALSE,TRUE,FALSE,1210.69,None,2
ORD103834,2024-02-21,Delhivery,Mumbai-Chennai,West,Economy,8,8,TRUE,TRUE,TRUE,238.21,None,0
ORD103835,2024-10-26,Ekart,Chennai-Pune,South,Economy,7,8,FALSE,TRUE,FALSE,215.69,Weather Delay,1
ORD103836,2024-03-19,Delhivery,Jaipur-Ahmedabad,North,Standard,5,6,FALSE,TRUE,FALSE,413.68,None,1
ORD103837,2024-03-07,XpressBees,Mumbai-Chennai,West,Standard,4,5,FALSE,TRUE,FALSE,586.69,Weather Delay,1
ORD103838,2024-04-27,Delhivery,Bangalore-Hyderabad,South,Economy,6,6,TRUE,TRUE,TRUE,213.4,None,0
ORD103839,2024-11-12,XpressBees,Chennai-Pune,South,Economy,6,8,FALSE,TRUE,FALSE,240.29,None,2
ORD103840,2024-07-03,DTDC,Jaipur-Ahmedabad,North,Economy,8,8,TRUE,TRUE,TRUE,281.57,None,0
ORD103841,2024-12-16,XpressBees,Bhopal-Indore,Central,Express,2,2,TRUE,TRUE,TRUE,1100.66,None,0
ORD103842,2024-06-06,Delhivery,Delhi-Mumbai,North,Economy,7,8,FALSE,TRUE,FALSE,307.69,High Volume Surge,1
ORD103843,2024-12-12,Ekart,Lucknow-Patna,East,Economy,7,9,FALSE,TRUE,FALSE,305.86,Customs Hold,2
ORD103844,2024-12-04,Delhivery,Jaipur-Ahmedabad,North,Economy,6,6,TRUE,TRUE,TRUE,222.33,None,0
ORD103845,2024-06-08,XpressBees,Surat-Nagpur,West,Express,1,2,FALSE,TRUE,FALSE,1041.28,None,1
ORD103846,2024-02-17,XpressBees,Delhi-Mumbai,North,Economy,6,8,FALSE,TRUE,FALSE,350.47,Vehicle Breakdown,2
ORD103847,2024-09-27,XpressBees,Jaipur-Ahmedabad,North,Economy,6,7,FALSE,TRUE,FALSE,264.28,None,1
ORD103848,2024-07-04,XpressBees,Bhopal-Indore,Central,Express,1,1,TRUE,TRUE,TRUE,937.22,None,0
ORD103849,2024-02-23,Ekart,Mumbai-Chennai,West,Express,2,2,TRUE,TRUE,TRUE,779.29,None,0
ORD103850,2024-09-01,Ekart,Surat-Nagpur,West,Standard,5,5,TRUE,TRUE,TRUE,456.09,None,0
ORD103851,2024-07-12,Delhivery,Chennai-Pune,South,Express,2,2,TRUE,TRUE,TRUE,895.61,None,0
ORD103852,2024-12-04,DTDC,Kolkata-Delhi,North,Express,2,3,FALSE,FALSE,FALSE,1541,Address Issue,1
ORD103853,2024-09-27,Ekart,Lucknow-Patna,East,Express,2,3,FALSE,TRUE,FALSE,1091,High Volume Surge,1
ORD103854,2024-02-01,Ekart,Surat-Nagpur,West,Economy,8,8,TRUE,TRUE,TRUE,235.58,None,0
ORD103855,2024-09-27,Ekart,Surat-Nagpur,West,Express,2,2,TRUE,TRUE,TRUE,875.66,None,0
ORD103856,2024-06-15,Ekart,Kolkata-Delhi,North,Standard,5,6,FALSE,FALSE,FALSE,758.99,Address Issue,1
ORD103857,2024-11-23,BlueDart,Kolkata-Delhi,North,Express,1,2,FALSE,TRUE,FALSE,1287.83,High Volume Surge,1
ORD103858,2024-08-05,Delhivery,Lucknow-Patna,East,Standard,3,6,FALSE,TRUE,FALSE,727.29,Weather Delay,3
ORD103859,2024-02-22,DTDC,Lucknow-Patna,East,Standard,3,7,FALSE,TRUE,FALSE,826.17,High Volume Surge,4
ORD103860,2024-02-09,BlueDart,Bangalore-Hyderabad,South,Economy,7,7,TRUE,TRUE,TRUE,198.39,None,0
ORD103861,2024-04-07,XpressBees,Chennai-Pune,South,Express,2,4,FALSE,FALSE,FALSE,1048.55,None,2
ORD103862,2024-10-04,XpressBees,Mumbai-Chennai,West,Express,1,2,FALSE,TRUE,FALSE,1028.26,High Volume Surge,1
ORD103863,2024-07-09,DTDC,Lucknow-Patna,East,Express,1,2,FALSE,TRUE,FALSE,1597.15,Vehicle Breakdown,1
ORD103864,2024-02-13,XpressBees,Delhi-Mumbai,North,Economy,7,12,FALSE,TRUE,FALSE,306.12,None,5
ORD103865,2024-05-06,Ekart,Chennai-Pune,South,Express,2,3,FALSE,FALSE,FALSE,845.87,Vehicle Breakdown,1
ORD103866,2024-11-03,XpressBees,Bhopal-Indore,Central,Express,2,4,FALSE,TRUE,FALSE,1127.16,Driver Shortage,2
ORD103867,2024-03-28,XpressBees,Chennai-Pune,South,Standard,5,7,FALSE,TRUE,FALSE,561.67,High Volume Surge,2
ORD103868,2024-12-03,Delhivery,Kochi-Coimbatore,South,Express,2,2,TRUE,TRUE,TRUE,862.71,None,0
ORD103869,2024-10-27,DTDC,Kochi-Coimbatore,South,Express,2,4,FALSE,FALSE,FALSE,1012.87,None,2
ORD103870,2024-05-01,DTDC,Kolkata-Delhi,North,Standard,5,10,FALSE,TRUE,FALSE,823.74,None,5
ORD103871,2024-07-15,XpressBees,Jaipur-Ahmedabad,North,Economy,6,6,TRUE,TRUE,TRUE,276.26,None,0
ORD103872,2024-09-05,BlueDart,Lucknow-Patna,East,Economy,7,8,FALSE,TRUE,FALSE,343.33,None,1
ORD103873,2024-07-18,BlueDart,Jaipur-Ahmedabad,North,Express,1,1,TRUE,TRUE,TRUE,814.46,None,0
ORD103874,2024-03-07,Delhivery,Bangalore-Hyderabad,South,Standard,4,4,TRUE,TRUE,TRUE,452.38,None,0
ORD103875,2024-11-06,Ekart,Chennai-Pune,South,Economy,7,7,TRUE,TRUE,TRUE,241.24,None,0
ORD103876,2024-10-29,Ekart,Kolkata-Delhi,North,Standard,4,5,FALSE,TRUE,FALSE,590.48,Driver Shortage,1
ORD103877,2024-08-22,BlueDart,Jaipur-Ahmedabad,North,Standard,5,6,FALSE,TRUE,FALSE,488.39,Address Issue,1
ORD103878,2024-10-09,XpressBees,Kolkata-Delhi,North,Standard,5,10,FALSE,TRUE,FALSE,747.45,Driver Shortage,5
ORD103879,2024-03-21,XpressBees,Chennai-Pune,South,Standard,5,7,FALSE,FALSE,FALSE,520.34,None,2
ORD103880,2024-04-17,DTDC,Surat-Nagpur,West,Economy,6,8,FALSE,TRUE,FALSE,302.58,Vehicle Breakdown,2
ORD103881,2024-08-12,XpressBees,Kochi-Coimbatore,South,Standard,4,6,FALSE,FALSE,FALSE,587.54,Weather Delay,2
ORD103882,2024-10-15,BlueDart,Delhi-Mumbai,North,Economy,7,8,FALSE,TRUE,FALSE,269.79,None,1
ORD103883,2024-07-11,XpressBees,Jaipur-Ahmedabad,North,Standard,3,5,FALSE,FALSE,FALSE,604.92,Customs Hold,2
ORD103884,2024-01-31,Ekart,Kolkata-Delhi,North,Express,2,4,FALSE,TRUE,FALSE,1353.28,None,2
ORD103885,2024-02-05,Ekart,Bhopal-Indore,Central,Express,1,2,FALSE,TRUE,FALSE,799.76,Weather Delay,1
ORD103886,2024-04-06,DTDC,Bhopal-Indore,Central,Standard,5,6,FALSE,TRUE,FALSE,558.25,High Volume Surge,1
ORD103887,2024-12-12,DTDC,Kolkata-Delhi,North,Express,2,5,FALSE,TRUE,FALSE,1502.92,None,3
ORD103888,2024-01-28,BlueDart,Kolkata-Delhi,North,Economy,7,9,FALSE,TRUE,FALSE,312.45,Customs Hold,2
ORD103889,2024-10-10,BlueDart,Bangalore-Hyderabad,South,Economy,8,8,TRUE,TRUE,TRUE,218.73,None,0
ORD103890,2024-07-30,BlueDart,Bhopal-Indore,Central,Economy,6,6,TRUE,FALSE,FALSE,208.57,Driver Shortage,0
ORD103891,2024-06-18,XpressBees,Surat-Nagpur,West,Standard,4,5,FALSE,TRUE,FALSE,566.64,Address Issue,1
ORD103892,2024-12-22,BlueDart,Kochi-Coimbatore,South,Express,2,2,TRUE,TRUE,TRUE,902.01,None,0
ORD103893,2024-07-14,Delhivery,Chennai-Pune,South,Standard,5,5,TRUE,TRUE,TRUE,409.55,None,0
ORD103894,2024-10-02,Delhivery,Kochi-Coimbatore,South,Economy,7,7,TRUE,TRUE,TRUE,234.19,None,0
ORD103895,2024-04-15,Delhivery,Kochi-Coimbatore,South,Express,1,1,TRUE,TRUE,TRUE,914.39,None,0
ORD103896,2024-08-25,BlueDart,Jaipur-Ahmedabad,North,Standard,5,5,TRUE,TRUE,TRUE,475.69,None,0
ORD103897,2024-02-24,Delhivery,Delhi-Mumbai,North,Standard,4,6,FALSE,TRUE,FALSE,625.14,Driver Shortage,2
ORD103898,2024-03-21,BlueDart,Jaipur-Ahmedabad,North,Economy,7,7,TRUE,TRUE,TRUE,219.01,None,0
ORD103899,2024-10-23,XpressBees,Mumbai-Chennai,West,Standard,5,5,TRUE,TRUE,TRUE,576.37,None,0
ORD103900,2024-09-01,Delhivery,Surat-Nagpur,West,Express,1,1,TRUE,TRUE,TRUE,861.35,None,0
ORD103901,2024-07-03,Ekart,Bangalore-Hyderabad,South,Express,1,1,TRUE,TRUE,TRUE,900.59,None,0
ORD103902,2024-11-04,DTDC,Bhopal-Indore,Central,Express,2,3,FALSE,TRUE,FALSE,1035.46,High Volume Surge,1
ORD103903,2024-11-15,DTDC,Mumbai-Chennai,West,Economy,8,10,FALSE,TRUE,FALSE,236.24,Address Issue,2
ORD103904,2024-12-02,BlueDart,Kochi-Coimbatore,South,Economy,8,8,TRUE,TRUE,TRUE,233.93,None,0
ORD103905,2024-01-04,Ekart,Chennai-Pune,South,Standard,4,4,TRUE,TRUE,TRUE,479.22,None,0
ORD103906,2024-09-10,Ekart,Delhi-Mumbai,North,Express,2,3,FALSE,TRUE,FALSE,1457.09,Customs Hold,1
ORD103907,2024-09-06,Ekart,Bhopal-Indore,Central,Standard,4,5,FALSE,TRUE,FALSE,475.87,Customs Hold,1
ORD103908,2024-11-11,Ekart,Kochi-Coimbatore,South,Express,1,1,TRUE,TRUE,TRUE,924.61,None,0
ORD103909,2024-02-09,XpressBees,Kolkata-Delhi,North,Standard,3,7,FALSE,TRUE,FALSE,799.35,Driver Shortage,4
ORD103910,2024-07-30,XpressBees,Surat-Nagpur,West,Economy,6,9,FALSE,TRUE,FALSE,268.66,Weather Delay,3
ORD103911,2024-03-06,Delhivery,Mumbai-Chennai,West,Economy,7,7,TRUE,TRUE,TRUE,223.85,None,0
ORD103912,2024-09-14,XpressBees,Mumbai-Chennai,West,Standard,4,5,FALSE,TRUE,FALSE,516.11,None,1
ORD103913,2024-09-23,Delhivery,Kolkata-Delhi,North,Economy,7,9,FALSE,TRUE,FALSE,361.9,Customs Hold,2
ORD103914,2024-08-01,BlueDart,Bhopal-Indore,Central,Standard,4,5,FALSE,TRUE,FALSE,434.26,Driver Shortage,1
ORD103915,2024-05-08,XpressBees,Mumbai-Chennai,West,Standard,5,7,FALSE,TRUE,FALSE,537.24,Customs Hold,2
ORD103916,2024-04-16,BlueDart,Lucknow-Patna,East,Standard,5,7,FALSE,TRUE,FALSE,687.4,None,2
ORD103917,2024-02-08,Ekart,Kochi-Coimbatore,South,Standard,3,3,TRUE,TRUE,TRUE,486.57,None,0
ORD103918,2024-12-29,Delhivery,Bhopal-Indore,Central,Standard,4,5,FALSE,TRUE,FALSE,416.58,Driver Shortage,1
ORD103919,2024-11-06,DTDC,Lucknow-Patna,East,Standard,5,10,FALSE,TRUE,FALSE,806.34,Driver Shortage,5
ORD103920,2024-10-19,Delhivery,Lucknow-Patna,East,Express,2,3,FALSE,TRUE,FALSE,1120.57,Customs Hold,1
ORD103921,2024-01-03,Delhivery,Bangalore-Hyderabad,South,Standard,5,5,TRUE,TRUE,TRUE,416.98,None,0
ORD103922,2024-09-06,Delhivery,Mumbai-Chennai,West,Standard,4,5,FALSE,TRUE,FALSE,469.66,None,1
ORD103923,2024-12-07,Delhivery,Lucknow-Patna,East,Express,1,5,FALSE,TRUE,FALSE,1400.23,Address Issue,4
ORD103924,2024-04-06,Delhivery,Jaipur-Ahmedabad,North,Standard,3,4,FALSE,TRUE,FALSE,420.64,None,1
ORD103925,2024-11-07,XpressBees,Jaipur-Ahmedabad,North,Standard,3,5,FALSE,TRUE,FALSE,541.36,None,2
ORD103926,2024-12-29,Ekart,Bhopal-Indore,Central,Express,1,1,TRUE,TRUE,TRUE,907.48,None,0
ORD103927,2024-08-15,Delhivery,Delhi-Mumbai,North,Economy,6,8,FALSE,FALSE,FALSE,322.81,Driver Shortage,2
ORD103928,2024-10-12,XpressBees,Chennai-Pune,South,Express,2,2,TRUE,TRUE,TRUE,987.3,None,0
ORD103929,2024-12-10,Delhivery,Bhopal-Indore,Central,Express,1,1,TRUE,TRUE,TRUE,837.98,None,0
ORD103930,2024-11-28,Ekart,Kochi-Coimbatore,South,Economy,8,9,FALSE,TRUE,FALSE,227.1,Vehicle Breakdown,1
ORD103931,2024-01-16,BlueDart,Mumbai-Chennai,West,Express,1,1,TRUE,TRUE,TRUE,900.18,None,0
ORD103932,2024-05-06,XpressBees,Kolkata-Delhi,North,Standard,4,7,FALSE,TRUE,FALSE,772.43,None,3
ORD103933,2024-03-29,XpressBees,Bangalore-Hyderabad,South,Standard,5,7,FALSE,TRUE,FALSE,561.22,Weather Delay,2
ORD103934,2024-02-25,Ekart,Kochi-Coimbatore,South,Express,1,2,FALSE,TRUE,FALSE,823.66,Driver Shortage,1
ORD103935,2024-02-20,Delhivery,Kolkata-Delhi,North,Economy,7,10,FALSE,TRUE,FALSE,361.52,Customs Hold,3
ORD103936,2024-10-11,Ekart,Kochi-Coimbatore,South,Express,1,1,TRUE,TRUE,TRUE,850.23,None,0
ORD103937,2024-07-01,XpressBees,Delhi-Mumbai,North,Express,1,5,FALSE,TRUE,FALSE,1713.89,High Volume Surge,4
ORD103938,2024-10-27,DTDC,Bangalore-Hyderabad,South,Economy,6,8,FALSE,TRUE,FALSE,257.88,None,2
ORD103939,2024-06-26,XpressBees,Surat-Nagpur,West,Standard,4,5,FALSE,TRUE,FALSE,550.04,Customs Hold,1
ORD103940,2024-10-15,DTDC,Bangalore-Hyderabad,South,Express,1,4,FALSE,FALSE,FALSE,995.95,None,3
ORD103941,2024-06-12,Delhivery,Delhi-Mumbai,North,Economy,7,10,FALSE,TRUE,FALSE,316.01,Address Issue,3
ORD103942,2024-11-16,XpressBees,Surat-Nagpur,West,Standard,4,4,TRUE,TRUE,TRUE,536.39,None,0
ORD103943,2024-07-23,BlueDart,Jaipur-Ahmedabad,North,Economy,6,6,TRUE,TRUE,TRUE,224.15,None,0
ORD103944,2024-07-15,DTDC,Surat-Nagpur,West,Express,1,1,TRUE,TRUE,TRUE,1118.24,None,0
ORD103945,2024-12-09,BlueDart,Delhi-Mumbai,North,Economy,7,8,FALSE,TRUE,FALSE,281.28,Address Issue,1
ORD103946,2024-11-20,XpressBees,Kolkata-Delhi,North,Express,2,6,FALSE,FALSE,FALSE,1511.53,None,4
ORD103947,2024-08-14,DTDC,Kolkata-Delhi,North,Economy,6,7,FALSE,TRUE,FALSE,411.31,Vehicle Breakdown,1
ORD103948,2024-04-24,BlueDart,Bangalore-Hyderabad,South,Express,2,2,TRUE,TRUE,TRUE,807.54,None,0
ORD103949,2024-06-15,Ekart,Lucknow-Patna,East,Standard,4,6,FALSE,TRUE,FALSE,689.27,Driver Shortage,2
ORD103950,2024-04-13,Ekart,Surat-Nagpur,West,Express,2,3,FALSE,TRUE,FALSE,819,Customs Hold,1
ORD103951,2024-06-23,Delhivery,Kochi-Coimbatore,South,Express,2,2,TRUE,TRUE,TRUE,765.96,None,0
ORD103952,2024-09-14,XpressBees,Chennai-Pune,South,Economy,8,11,FALSE,TRUE,FALSE,260.75,High Volume Surge,3
ORD103953,2024-03-06,DTDC,Lucknow-Patna,East,Express,1,3,FALSE,TRUE,FALSE,1298.34,Customs Hold,2
ORD103954,2024-09-21,Ekart,Jaipur-Ahmedabad,North,Standard,5,5,TRUE,TRUE,TRUE,455.72,None,0
ORD103955,2024-01-21,Ekart,Delhi-Mumbai,North,Express,1,4,FALSE,TRUE,FALSE,1253.6,Weather Delay,3
ORD103956,2024-08-13,BlueDart,Delhi-Mumbai,North,Economy,8,9,FALSE,TRUE,FALSE,348.32,None,1
ORD103957,2024-10-10,Ekart,Kolkata-Delhi,North,Economy,7,9,FALSE,TRUE,FALSE,317.72,Weather Delay,2
ORD103958,2024-10-21,Ekart,Kochi-Coimbatore,South,Express,1,1,TRUE,TRUE,TRUE,819.05,None,0
ORD103959,2024-12-29,XpressBees,Lucknow-Patna,East,Express,1,2,FALSE,TRUE,FALSE,1386.86,Driver Shortage,1
ORD103960,2024-12-01,Ekart,Bangalore-Hyderabad,South,Economy,6,6,TRUE,TRUE,TRUE,237.73,None,0
ORD103961,2024-04-02,Delhivery,Delhi-Mumbai,North,Standard,5,7,FALSE,TRUE,FALSE,616.82,None,2
ORD103962,2024-10-04,DTDC,Jaipur-Ahmedabad,North,Standard,5,7,FALSE,TRUE,FALSE,543.55,None,2
ORD103963,2024-06-12,XpressBees,Surat-Nagpur,West,Standard,4,5,FALSE,TRUE,FALSE,494.39,High Volume Surge,1
ORD103964,2024-08-28,Delhivery,Mumbai-Chennai,West,Standard,3,3,TRUE,TRUE,TRUE,478.63,None,0
ORD103965,2024-04-09,Delhivery,Bhopal-Indore,Central,Economy,7,7,TRUE,TRUE,TRUE,228.79,None,0
ORD103966,2024-12-27,DTDC,Delhi-Mumbai,North,Express,1,3,FALSE,TRUE,FALSE,1461.31,Customs Hold,2
ORD103967,2024-10-09,Delhivery,Delhi-Mumbai,North,Standard,4,5,FALSE,TRUE,FALSE,629.02,Weather Delay,1
ORD103968,2024-07-31,BlueDart,Jaipur-Ahmedabad,North,Express,1,1,TRUE,TRUE,TRUE,844.88,None,0
ORD103969,2024-10-13,Ekart,Delhi-Mumbai,North,Standard,4,7,FALSE,TRUE,FALSE,729.89,Driver Shortage,3
ORD103970,2024-08-15,DTDC,Bhopal-Indore,Central,Express,1,1,TRUE,TRUE,TRUE,1124.16,None,0
ORD103971,2024-08-12,XpressBees,Jaipur-Ahmedabad,North,Standard,3,4,FALSE,TRUE,FALSE,537.07,None,1
